CHELSA_bio10_01_b1,FAPAR_mean_January,FAPAR_mean_June,precipitation,elevation,landcover_cropland_precentage,landcover_class,landsat8_nir,landsat8_red,landsat8_swir1,landsat8_swir2,pH,sentinel2_band_2,sentinel2_band_4,sentinel2_band_9
270,209.3035714,618.6666667,15221.66667,87,0,3,75,32,81,44,6.4,18,21,118
270,209.3035714,618.6666667,15221.66667,87,0,3,75,32,81,44,6.4,18,21,118
270,209.3035714,618.6666667,15221.66667,87,0,3,75,32,81,44,6.4,18,21,118
270,209.3035714,618.6666667,15221.66667,87,0,3,75,32,81,44,6.5,18,21,118
268,249.5074713,561.7659549,15242.83333,115,33,4,72,20,75,38,6.3,19,24,127
271,257.2081031,565.7552351,15187.25,48,24,1,61,24,78,45,5.9,25,32,117
271,257.2081031,565.7552351,15187.25,48,24,1,61,24,78,45,6,25,32,117
271,257.2081031,565.7552351,15187.25,48,24,1,61,24,78,45,6.1,25,32,117
271,284.3793103,644.5,15157.08333,28,24,3,75,31,88,58,5.7,26,33,140
269,218.5263158,625,15245.08333,122,5,4,67,28,83,51,6.4,24,30,113
269,218.5263158,625,15245.08333,122,5,4,67,28,83,51,6.4,24,30,113
266,256.4166667,629,15177.66667,142,9,3,67,24,84,51,5.3,26,32,110
266,256.4166667,629,15177.66667,142,9,3,67,24,84,51,5.6,26,32,110
266,256.4166667,629,15177.66667,142,9,3,67,24,84,51,5.8,26,32,110
266,256.4166667,629,15177.66667,142,9,3,67,24,84,51,6.1,26,32,110
266,267.25,501,15246.33333,126,33,4,70,39,83,62,7,25,42,118
266,267.25,501,15246.33333,126,33,4,70,39,83,62,7,25,42,118
266,267.25,501,15246.33333,126,33,4,70,39,83,62,6.6,25,42,118
269,256.1394492,565.1128009,15162,66,3,1,74,30,79,43,6.9,23,27,112
269,256.1394492,565.1128009,15162,66,3,1,74,30,79,43,6.7,23,27,112
269,256.1394492,565.1128009,15162,66,3,1,74,30,79,43,6.8,23,27,112
269,256.1394492,565.1128009,15162,66,3,1,74,30,79,43,6.7,23,27,112
269,237.3454545,649.8,15226.33333,114,5,1,70,30,83,49,6,21,28,110
269,237.3454545,649.8,15226.33333,114,5,1,70,30,83,49,5.8,21,28,110
268,245.2758621,635.1428571,15242.16667,126,27,4,71,31,75,43,5.9,22,29,108
268,245.2758621,635.1428571,15242.16667,126,27,4,71,31,75,43,6.4,22,29,108
268,245.2758621,635.1428571,15242.16667,126,27,4,71,31,75,43,6,22,29,108
269,237.3454545,649.8,15226.33333,119,1,4,70,29,82,46,6.1,22,29,112
269,237.3454545,649.8,15226.33333,119,1,4,70,29,82,46,5.9,22,29,112
269,237.3454545,649.8,15226.33333,119,1,4,70,29,82,46,5.6,22,29,112
269,214,570,15240.83333,111,76,4,76,30,91,51,6.2,27,36,126
269,214,570,15240.83333,111,76,4,76,30,91,51,6.1,27,36,126
268,230.6981132,712,15230,105,30,1,65,24,78,43,7.3,23,28,119
268,230.6981132,712,15230,105,30,1,65,24,78,43,7.2,23,28,119
268,230.6981132,712,15230,105,30,1,65,24,78,43,7.2,23,28,119
269,258.1798523,566.1912297,15157.33333,86,71,4,72,32,86,53,6.2,22,28,98
269,258.1798523,566.1912297,15157.33333,86,71,4,72,32,86,53,6.2,22,28,98
269,258.1798523,566.1912297,15157.33333,86,71,4,72,32,86,53,6.4,22,28,98
265,253.4230769,695.2,15238.83333,173,33,4,84,22,77,39,6.4,20,24,113
265,253.4230769,695.2,15238.83333,173,33,4,84,22,77,39,6.4,20,24,113
265,253.4230769,695.2,15238.83333,173,33,4,84,22,77,39,6.2,20,24,113
265,253.4230769,695.2,15238.83333,173,33,4,84,22,77,39,6.5,20,24,113
265,253.4230769,695.2,15238.83333,173,33,4,84,22,77,39,6.2,20,24,113
269,237.3454545,649.8,15226.33333,122,27,4,72,28,79,45,6.8,25,36,111
269,237.3454545,649.8,15226.33333,122,27,4,72,28,79,45,6.6,25,36,111
268,287.2,635,15164.33333,69,23,1,69,26,82,43,6.4,24,30,130
268,287.2,635,15164.33333,69,23,1,69,26,82,43,7.2,24,30,130
268,287.2,635,15164.33333,69,23,1,69,26,82,43,8.1,24,30,130
268,287.2,635,15164.33333,69,23,1,69,26,82,43,6.4,24,30,130
268,272.7993626,570.0152138,15316.25,20,0,8,46,37,60,46,7.1,42,60,77
268,272.7993626,570.0152138,15316.25,20,0,8,46,37,60,46,6.8,42,60,77
270,246.1451613,572.8571429,15242.25,107,29,1,73,29,84,46,6.2,24,32,123
270,246.1451613,572.8571429,15242.25,107,29,1,73,29,84,46,7,24,32,123
270,246.1451613,572.8571429,15242.25,107,29,1,73,29,84,46,6.6,24,32,123
270,246.1451613,572.8571429,15242.25,107,29,1,73,29,84,46,6.1,24,32,123
270,246.1451613,572.8571429,15242.25,107,29,1,73,29,84,46,7.5,24,32,123
269,250.6186259,562.1487707,15240.83333,104,79,4,63,29,87,49,6.8,20,26,110
269,250.6186259,562.1487707,15240.83333,104,79,4,63,29,87,49,6.8,20,26,110
266,251.1281858,562.1758877,15175.5,130,17,4,72,28,83,47,7.2,20,24,114
266,251.1281858,562.1758877,15175.5,130,17,4,72,28,83,47,7.1,20,24,114
266,251.1281858,562.1758877,15175.5,130,17,4,72,28,83,47,7.1,20,24,114
266,251.1281858,562.1758877,15175.5,130,17,4,72,28,83,47,6.6,20,24,114
266,251.1281858,562.1758877,15175.5,130,17,4,72,28,83,47,6.2,20,24,114
259,267.1818182,563.8370729,15244.16667,253,14,1,77,26,82,44,7.2,18,20,133
259,267.1818182,563.8370729,15244.16667,253,14,1,77,26,82,44,8.6,18,20,133
259,267.1818182,563.8370729,15244.16667,253,14,1,77,26,82,44,7.2,18,20,133
269,234.9647059,510.6666667,15179,19,16,4,67,42,108,91,5.4,33,46,125
269,234.9647059,510.6666667,15179,19,16,4,67,42,108,91,5.5,33,46,125
269,234.9647059,510.6666667,15179,19,16,4,67,42,108,91,5.4,33,46,125
268,273.3197675,570.3665447,15316.08333,20,0,8,64,47,110,83,5.4,51,68,110
268,273.3197675,570.3665447,15316.08333,20,0,8,64,47,110,83,5.6,51,68,110
269,261.9807692,573.75,15231.41667,65,18,1,85,28,79,41,5.6,17,19,153
269,261.9807692,573.75,15231.41667,65,18,1,85,28,79,41,5,17,19,153
268,169.2307692,260.5,15272.08333,22,0,8,74,46,105,76,5.4,42,60,107
271,253.9206134,563.8089499,15201.58333,50,15,1,71,25,65,35,6,24,33,118
271,253.9206134,563.8089499,15201.58333,50,15,1,71,25,65,35,6,24,33,118
271,253.9206134,563.8089499,15201.58333,50,15,1,71,25,65,35,6,24,33,118
271,253.9206134,563.8089499,15201.58333,50,15,1,71,25,65,35,5.9,24,33,118
263,255.184788,564.7607726,15152.08333,184,21,1,76,28,80,40,6.7,24,27,133
263,255.184788,564.7607726,15152.08333,184,21,1,76,28,80,40,6.8,24,27,133
263,255.184788,564.7607726,15152.08333,184,21,1,76,28,80,40,7.1,24,27,133
263,255.184788,564.7607726,15152.08333,184,21,1,76,28,80,40,7.2,24,27,133
269,256.7205706,565.6379361,15153.83333,57,21,4,81,35,88,55,5.8,24,30,148
269,256.7205706,565.6379361,15153.83333,57,21,4,81,35,88,55,6,24,30,148
270,254.9720095,564.3889747,15203.83333,74,3,1,61,34,69,44,7.3,23,27,119
270,254.9720095,564.3889747,15203.83333,74,3,1,61,34,69,44,6.6,23,27,119
270,254.9720095,564.3889747,15203.83333,74,3,1,61,34,69,44,5.7,23,27,119
270,254.9720095,564.3889747,15203.83333,74,3,1,61,34,69,44,5.5,23,27,119
267,244.7735849,660,15250.41667,146,14,4,74,28,88,54,6.4,21,31,109
267,244.7735849,660,15250.41667,146,14,4,74,28,88,54,6.4,21,31,109
268,260.7741935,471.7142857,15087.41667,17,18,4,75,37,94,59,4.6,35,38,140
270,209.3035714,618.6666667,15228.16667,92,2,1,70,32,84,51,5.8,21,24,112
270,209.3035714,618.6666667,15228.16667,92,2,1,70,32,84,51,6,21,24,112
270,209.3035714,618.6666667,15228.16667,92,2,1,70,32,84,51,6,21,24,112
270,209.3035714,618.6666667,15228.16667,92,2,1,70,32,84,51,5.8,21,24,112
269,250.825,551,15144,21,21,4,54,37,51,32,4.6,30,37,137
269,250.825,551,15144,21,21,4,54,37,51,32,4.2,30,37,137
267,255.9601225,564.9297154,15205.66667,124,23,2,61,31,73,42,7.9,26,32,110
267,255.9601225,564.9297154,15205.66667,124,23,2,61,31,73,42,7.9,26,32,110
267,255.9601225,564.9297154,15205.66667,124,23,2,61,31,73,42,7.7,26,32,110
267,255.9601225,564.9297154,15205.66667,124,23,2,61,31,73,42,7.7,26,32,110
267,255.9601225,564.9297154,15205.66667,124,23,2,61,31,73,42,7.8,26,32,110
269,250.825,551,15140,21,16,1,70,33,83,52,5.2,22,24,148
269,250.825,551,15140,21,16,1,70,33,83,52,5.8,22,24,148
269,304.6,558,15110.75,29,12,4,78,34,90,58,6.9,27,32,131
269,304.6,558,15110.75,29,12,4,78,34,90,58,7.5,27,32,131
266,331.4878049,632,15129.5,89,17,1,79,38,99,66,6.8,27,35,135
266,331.4878049,632,15129.5,89,17,1,79,38,99,66,7,27,35,135
266,331.4878049,632,15129.5,89,17,1,79,38,99,66,6.6,27,35,135
265,251.3154878,561.8483826,15252.83333,173,28,3,79,37,100,70,6.6,27,40,128
265,251.3154878,561.8483826,15252.83333,173,28,3,79,37,100,70,6.2,27,40,128
265,280.6610169,599,15108.58333,124,20,1,86,28,82,44,6.1,18,19,139
265,280.6610169,599,15108.58333,124,20,1,86,28,82,44,6,18,19,139
267,258.0672231,566.3093247,15214.33333,93,71,4,73,32,83,47,7.2,30,37,126
267,258.0672231,566.3093247,15214.33333,93,71,4,73,32,83,47,6.8,30,37,126
270,272.8,648,15148.08333,28,7,4,66,26,75,43,6.9,20,26,114
270,272.8,648,15148.08333,28,7,4,66,26,75,43,6.9,20,26,114
270,272.8,648,15148.08333,28,7,4,66,26,75,43,7.7,20,26,114
270,272.8,648,15148.08333,28,7,4,66,26,75,43,8.3,20,26,114
269,279.3559322,634.5,15177.25,46,51,4,78,32,88,51,6.1,18,20,154
269,279.3559322,634.5,15177.25,46,51,4,78,32,88,51,7.2,18,20,154
270,315.8115942,628,15130.25,32,25,1,77,35,93,56,6.3,21,24,149
270,315.8115942,628,15130.25,32,25,1,77,35,93,56,6.4,21,24,149
270,315.8115942,628,15130.25,32,25,1,77,35,93,56,6.6,21,24,149
270,357.1803279,671,15145.41667,29,18,1,69,29,64,35,6.7,15,18,156
270,357.1803279,671,15145.41667,29,18,1,69,29,64,35,8,15,18,156
270,357.1803279,671,15145.41667,29,18,1,69,29,64,35,7.2,15,18,156
270,357.1803279,671,15141.75,27,27,4,55,30,72,40,6.4,20,25,121
270,357.1803279,671,15141.75,27,27,4,55,30,72,40,8,20,25,121
265,250.3793227,561.8633659,15256.83333,170,71,4,74,29,80,43,6.3,24,29,123
265,250.3793227,561.8633659,15256.83333,170,71,4,74,29,80,43,6.5,24,29,123
265,250.3793227,561.8633659,15256.83333,170,71,4,74,29,80,43,6.6,24,29,123
265,250.3793227,561.8633659,15256.83333,170,71,4,74,29,80,43,7.6,24,29,123
265,250.3793227,561.8633659,15256.83333,170,71,4,74,29,80,43,8.1,24,29,123
262,256.2407407,564.7343323,15257.83333,195,4,8,77,33,82,49,6.4,20,27,128
262,256.2407407,564.7343323,15257.83333,195,4,8,77,33,82,49,6.3,20,27,128
262,256.2407407,564.7343323,15257.83333,195,4,8,77,33,82,49,6.7,20,27,128
262,256.2407407,564.7343323,15257.83333,195,4,8,77,33,82,49,6.7,20,27,128
270,202.6721311,722,15169.5,105,0,1,70,18,69,37,7.9,18,20,112
268,225.2857143,659.5,15231.25,142,4,4,72,32,85,49,7.1,20,26,122
268,225.2857143,659.5,15231.25,142,4,4,72,32,85,49,7.4,20,26,122
268,225.2857143,659.5,15231.25,142,4,4,72,32,85,49,7.6,20,26,122
267,227.6984127,377.6666667,15203.33333,121,15,1,72,30,84,47,6.3,21,23,132
267,227.6984127,377.6666667,15203.33333,121,15,1,72,30,84,47,6.3,21,23,132
267,227.6984127,377.6666667,15203.33333,121,15,1,72,30,84,47,6.5,21,23,132
267,227.6984127,377.6666667,15203.33333,121,15,1,72,30,84,47,6.9,21,23,132
268,237.3454545,649.8,15240.5,141,7,4,74,26,71,38,6.4,21,31,117
268,237.3454545,649.8,15240.5,141,7,4,74,26,71,38,6.6,21,31,117
268,237.3454545,649.8,15240.5,141,7,4,74,26,71,38,6.1,21,31,117
268,237.3454545,649.8,15240.5,141,7,4,74,26,71,38,6.8,21,31,117
269,315.7627119,681,15275.16667,82,69,2,71,33,86,51,7,25,34,125
269,315.7627119,681,15275.16667,82,69,2,71,33,86,51,7.4,25,34,125
262,240.7209302,587.5,15220.41667,219,17,4,73,29,85,51,6.7,21,27,114
262,240.7209302,587.5,15220.41667,219,17,4,73,29,85,51,6.4,21,27,114
262,240.7209302,587.5,15220.41667,219,17,4,73,29,85,51,7.8,21,27,114
262,240.7209302,587.5,15220.41667,219,17,4,73,29,85,51,8.2,21,27,114
267,315.7627119,681,15309.83333,107,33,3,82,35,94,58,6.7,26,34,125
267,315.7627119,681,15309.83333,107,33,3,82,35,94,58,6.4,26,34,125
267,315.7627119,681,15309.83333,107,33,3,82,35,94,58,7,26,34,125
268,225.2857143,659.5,15231.25,135,4,4,73,34,88,51,7.2,21,24,119
268,225.2857143,659.5,15231.25,135,4,4,73,34,88,51,6.9,21,24,119
268,225.2857143,659.5,15231.25,135,4,4,73,34,88,51,6.8,21,24,119
266,252.5531915,679.6666667,15259.58333,150,4,2,76,27,78,41,6.8,18,23,118
266,252.5531915,679.6666667,15259.58333,150,4,2,76,27,78,41,7.5,18,23,118
261,242.28125,581,15218,228,71,4,72,33,95,61,7.5,21,29,121
261,242.28125,581,15218,228,71,4,72,33,95,61,6.6,21,29,121
261,242.28125,581,15218,228,71,4,72,33,95,61,6.2,21,29,121
261,242.28125,581,15218,228,71,4,72,33,95,61,6,21,29,121
264,242.28125,581,15218.16667,168,28,1,67,33,84,48,6.5,21,25,113
264,242.28125,581,15218.16667,168,28,1,67,33,84,48,6.8,21,25,113
264,242.28125,581,15218.16667,168,28,1,67,33,84,48,8.6,21,25,113
264,242.28125,581,15218.16667,168,28,1,67,33,84,48,9.2,21,25,113
267,211.4603175,609.6666667,15215.16667,116,0,1,67,32,85,54,6.1,23,30,117
267,211.4603175,609.6666667,15215.16667,116,0,1,67,32,85,54,6.3,23,30,117
262,256.2407407,564.7343323,15267.25,194,11,1,70,26,77,45,7.6,20,28,127
262,256.2407407,564.7343323,15267.25,194,11,1,70,26,77,45,6.5,20,28,127
262,256.2407407,564.7343323,15267.25,194,11,1,70,26,77,45,6,20,28,127
269,257.7466849,563.1280197,15138.58333,32,11,1,63,29,62,37,5.1,20,21,149
269,237.3454545,649.8,15227.75,125,1,1,70,26,78,45,6,26,34,121
260,241.0416667,583,15195.5,245,16,1,78,24,70,36,6.6,18,20,123
263,268.8363636,542.6666667,15275.33333,171,29,4,64,34,70,45,7.6,23,31,126
263,268.8363636,542.6666667,15275.33333,171,29,4,64,34,70,45,7.4,23,31,126
263,268.8363636,542.6666667,15275.33333,171,29,4,64,34,70,45,6.7,23,31,126
263,268.8363636,542.6666667,15275.33333,171,29,4,64,34,70,45,6.1,23,31,126
270,207.4098361,612.6666667,15216.91667,102,16,3,72,34,84,50,6.6,21,35,114
268,267.421875,612,15250.83333,82,71,2,80,35,91,60,6.7,21,27,134
268,267.421875,612,15250.83333,82,71,2,80,35,91,60,6.9,21,27,134
268,267.421875,612,15250.83333,82,71,2,80,35,91,60,7.3,21,27,134
268,267.421875,612,15250.83333,82,71,2,80,35,91,60,7.3,21,27,134
271,259.2556879,566.7158209,15158.25,34,18,1,83,27,77,40,6.4,24,30,100
271,259.2556879,566.7158209,15158.25,34,18,1,83,27,77,40,6.1,24,30,100
271,259.2556879,566.7158209,15158.25,34,18,1,83,27,77,40,6.6,24,30,100
271,259.2556879,566.7158209,15158.25,34,18,1,83,27,77,40,7.3,24,30,100
271,259.2556879,566.7158209,15158.25,34,18,1,83,27,77,40,7.5,24,30,100
267,253.4107143,669.7142857,15168.25,137,1,1,69,25,73,38,6.4,20,25,107
267,253.4107143,669.7142857,15168.25,137,1,1,69,25,73,38,6.4,20,25,107
267,253.4107143,669.7142857,15168.25,137,1,1,69,25,73,38,6.4,20,25,107
267,315.7627119,681,15309.83333,113,62,4,79,36,99,66,6.6,26,38,124
267,315.7627119,681,15309.83333,113,62,4,79,36,99,66,7.5,26,38,124
270,268.3888889,574.5,15147.5,25,20,1,55,32,78,46,6.9,18,24,117
270,268.3888889,574.5,15147.5,25,20,1,55,32,78,46,6.7,18,24,117
268,251.5512244,562.906011,15221,117,79,4,71,34,87,55,6.5,19,22,114
268,251.5512244,562.906011,15221,117,79,4,71,34,87,55,6.6,19,22,114
268,251.5512244,562.906011,15221,117,79,4,71,34,87,55,6.9,19,22,114
268,251.5512244,562.906011,15221,117,79,4,71,34,87,55,6.9,19,22,114
268,251.5512244,562.906011,15221,117,79,4,71,34,87,55,7.4,19,22,114
268,244.7735849,660,15233.16667,129,0,3,62,33,81,57,6.6,21,24,115
270,315.7627119,681,15263.75,68,75,4,73,37,95,60,7,24,34,117
270,315.7627119,681,15263.75,68,75,4,73,37,95,60,6.6,24,34,117
269,211.4603175,609.6666667,15183.5,84,0,1,65,27,74,41,6.7,18,24,113
269,211.4603175,609.6666667,15183.5,84,0,1,65,27,74,41,6.8,18,24,113
269,211.4603175,609.6666667,15183.5,84,0,1,65,27,74,41,7.2,18,24,113
269,211.4603175,609.6666667,15185.08333,94,0,3,72,31,73,41,6.8,22,28,112
269,211.4603175,609.6666667,15185.08333,94,0,3,72,31,73,41,6.4,22,28,112
269,211.4603175,609.6666667,15185.08333,94,0,3,72,31,73,41,6.6,22,28,112
269,211.4603175,609.6666667,15185.08333,94,0,3,72,31,73,41,6.8,22,28,112
266,244.7735849,660,15255.33333,146,67,4,72,28,79,42,6.8,22,28,124
266,244.7735849,660,15255.33333,146,67,4,72,28,79,42,6.4,22,28,124
266,244.7735849,660,15255.33333,146,67,4,72,28,79,42,6.6,22,28,124
270,214,570,15240.16667,102,52,1,73,27,78,42,6.2,22,27,117
270,214,570,15240.16667,102,52,1,73,27,78,42,6.2,22,27,117
270,214,570,15240.16667,102,52,1,73,27,78,42,6.2,22,27,117
270,214,570,15240.16667,102,52,1,73,27,78,42,6.3,22,27,117
270,214,570,15240.16667,102,52,1,73,27,78,42,7.6,22,27,117
269,237.3454545,649.8,15235.66667,115,0,1,67,34,83,53,6.4,19,25,102
269,237.3454545,649.8,15235.66667,115,0,1,67,34,83,53,6.3,19,25,102
269,237.3454545,649.8,15235.66667,115,0,1,67,34,83,53,6.3,19,25,102
271,284.3793103,644.5,15174.83333,25,11,1,75,30,80,45,6.1,19,20,105
271,284.3793103,644.5,15174.83333,25,11,1,75,30,80,45,5.7,19,20,105
271,284.3793103,644.5,15174.83333,25,11,1,75,30,80,45,6.1,19,20,105
271,284.3793103,644.5,15174.83333,25,11,1,75,30,80,45,6.6,19,20,105
271,284.3793103,644.5,15174.83333,25,11,1,75,30,80,45,7.1,19,20,105
268,225.2857143,659.5,15231.08333,126,0,2,69,31,78,43,6.8,20,26,118
268,225.2857143,659.5,15231.08333,126,0,2,69,31,78,43,6.8,20,26,118
268,225.2857143,659.5,15231.08333,126,0,2,69,31,78,43,7.3,20,26,118
268,259.21545,566.9401507,15196.83333,61,28,1,72,34,89,53,7,25,29,146
268,259.21545,566.9401507,15196.83333,61,28,1,72,34,89,53,7,25,29,146
269,341.4027778,570.0113816,15110.41667,13,21,4,93,27,69,33,5.8,26,25,127
269,341.4027778,570.0113816,15110.41667,13,21,4,93,27,69,33,6,26,25,127
269,341.4027778,570.0113816,15110.41667,13,21,4,93,27,69,33,7.4,26,25,127
269,237.3454545,649.8,15235.66667,110,0,3,71,30,79,45,6,19,26,110
260,267.1818182,563.8370729,15266.25,241,21,4,73,38,99,69,6.4,30,51,133
260,267.1818182,563.8370729,15266.25,241,21,4,73,38,99,69,6.4,30,51,133
260,267.1818182,563.8370729,15266.25,241,21,4,73,38,99,69,6.1,30,51,133
260,267.1818182,563.8370729,15266.25,241,21,4,73,38,99,69,5.9,30,51,133
267,227.6984127,377.6666667,15198.33333,126,1,2,76,31,83,48,6.3,21,25,110
267,227.6984127,377.6666667,15198.33333,126,1,2,76,31,83,48,6.3,21,25,110
268,227.6984127,377.6666667,15210.66667,104,19,2,61,23,66,36,6.6,22,27,109
268,227.6984127,377.6666667,15210.66667,104,19,2,61,23,66,36,6.5,22,27,109
268,227.6984127,377.6666667,15210.66667,104,19,2,61,23,66,36,6.6,22,27,109
268,227.6984127,377.6666667,15210.66667,104,19,2,61,23,66,36,6.5,22,27,109
268,211.4603175,609.6666667,15173.58333,129,0,1,68,29,76,42,6.5,20,26,127
268,211.4603175,609.6666667,15173.58333,129,0,1,68,29,76,42,6.6,20,26,127
268,211.4603175,609.6666667,15173.58333,129,0,1,68,29,76,42,6.5,20,26,127
268,207.0634921,571.5,15231.66667,95,13,3,88,28,78,39,6.8,23,30,116
268,207.0634921,571.5,15231.66667,95,13,3,88,28,78,39,6.4,23,30,116
268,207.0634921,571.5,15231.66667,95,13,3,88,28,78,39,6.2,23,30,116
268,207.0634921,571.5,15231.66667,95,13,3,88,28,78,39,6.4,23,30,116
271,277.7346939,630,15080.66667,32,0,1,83,29,78,42,5.2,18,19,151
271,277.7346939,630,15080.66667,32,0,1,83,29,78,42,5.5,18,19,151
261,268.796875,600,15216,204,77,4,67,32,95,64,5.8,28,43,117
261,268.796875,600,15216,204,77,4,67,32,95,64,6,28,43,117
261,268.796875,600,15216,204,77,4,67,32,95,64,6.3,28,43,117
261,268.796875,600,15216,204,77,4,67,32,95,64,6,28,43,117
269,207.4098361,612.6666667,15186.83333,114,0,1,70,26,79,46,6.2,16,19,95
262,268.796875,600,15238.83333,180,66,4,64,32,80,50,5.6,26,53,110
262,268.796875,600,15238.83333,180,66,4,64,32,80,50,5.6,26,53,110
262,268.796875,600,15238.83333,180,66,4,64,32,80,50,6.7,26,53,110
263,256.2407407,564.7343323,15266.33333,185,35,1,68,35,86,59,5.7,25,37,118
263,256.2407407,564.7343323,15266.33333,185,35,1,68,35,86,59,6.4,25,37,118
269,248.5522388,651.2,15245.58333,104,20,2,63,30,86,51,6.3,22,31,110
269,248.5522388,651.2,15245.58333,104,20,2,63,30,86,51,6.5,22,31,110
269,248.5522388,651.2,15245.58333,104,20,2,63,30,86,51,6.5,22,31,110
267,255.4906238,565.6878656,15197,94,54,4,72,30,85,46,5.8,25,29,138
267,255.4906238,565.6878656,15197,94,54,4,72,30,85,46,5.8,25,29,138
267,255.4906238,565.6878656,15197,94,54,4,72,30,85,46,5.9,25,29,138
267,255.4906238,565.6878656,15212.58333,102,53,4,74,30,88,50,5,25,33,116
267,255.4906238,565.6878656,15212.58333,102,53,4,74,30,88,50,4.8,25,33,116
267,255.4906238,565.6878656,15212.58333,102,53,4,74,30,88,50,5.1,25,33,116
267,255.4906238,565.6878656,15212.58333,102,53,4,74,30,88,50,5.2,25,33,116
265,263.5224924,568.1107247,15178.91667,112,19,1,71,38,84,47,6.5,21,20,124
271,315.7627119,681,15260.83333,54,78,4,79,29,81,44,6.6,22,27,121
271,315.7627119,681,15260.83333,54,78,4,79,29,81,44,6.8,22,27,121
271,315.7627119,681,15260.83333,54,78,4,79,29,81,44,7.2,22,27,121
268,207.0634921,571.5,15224.83333,114,14,1,72,30,80,43,6.1,24,32,125
268,207.0634921,571.5,15224.83333,114,14,1,72,30,80,43,7.5,24,32,125
261,272.6346154,605,15247.58333,228,29,1,77,29,82,48,7.1,19,22,132
261,272.6346154,605,15247.58333,228,29,1,77,29,82,48,6.4,19,22,132
261,272.6346154,605,15247.58333,228,29,1,77,29,82,48,6.4,19,22,132
261,272.6346154,605,15247.58333,228,29,1,77,29,82,48,6.3,19,22,132
261,272.6346154,605,15247.58333,228,29,1,77,29,82,48,7.5,19,22,132
266,227.6984127,377.6666667,15211,128,8,1,66,33,87,61,5.9,20,24,115
266,227.6984127,377.6666667,15211,128,8,1,66,33,87,61,5.9,20,24,115
266,227.6984127,377.6666667,15211,128,8,1,66,33,87,61,6.2,20,24,115
270,207.4098361,612.6666667,15245.75,100,45,4,73,25,83,49,6.4,20,30,103
270,207.4098361,612.6666667,15245.75,100,45,4,73,25,83,49,6.2,20,30,103
270,207.4098361,612.6666667,15245.75,100,45,4,73,25,83,49,6.8,20,30,103
270,207.4098361,612.6666667,15245.75,100,45,4,73,25,83,49,6.8,20,30,103
270,207.4098361,612.6666667,15245.75,100,45,4,73,25,83,49,7.8,20,30,103
269,254.9720095,564.3889747,15189.16667,81,3,1,64,22,69,38,8,22,27,117
268,233.3018868,622.8,15235.25,116,48,2,77,30,82,45,6.6,21,27,113
268,225.2857143,659.5,15225.58333,134,0,4,76,30,85,50,7.2,21,25,118
268,225.2857143,659.5,15225.58333,134,0,4,76,30,85,50,7.4,21,25,118
268,225.2857143,659.5,15225.58333,134,0,4,76,30,85,50,9.2,21,25,118
268,244.7735849,660,15233.16667,119,0,3,77,26,81,44,6.2,16,21,107
268,244.7735849,660,15233.16667,119,0,3,77,26,81,44,6.6,16,21,107
268,244.7735849,660,15233.16667,119,0,3,77,26,81,44,8,16,21,107
268,244.7735849,660,15233.16667,119,0,3,77,26,81,44,8.4,16,21,107
268,225.2857143,659.5,15231.08333,135,0,3,62,25,72,42,6.4,18,23,111
268,225.2857143,659.5,15231.08333,135,0,3,62,25,72,42,6.6,18,23,111
